TicketNumber,Client,Staff,Source,Title,Resolution,HelpTopic,DataOn,ClosedDate,ModifiedDate,KYC,Date Opened,Closed Date,Modified Date,ResolutionDurationMins,DayOfWeekOpened,TimeOfDayOpened,Ticket Age,Resolution Summary,Sentiment,Sentiment Score,HelpTopicCount,DayOfWeekNum
IT854247,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2017 09:30,27-04-2017 11:10,28-03-2017 00:00,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-28 00:00:00,60580.0,Thursday,9.0,60580.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
IT297284,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,"User is avail at 4th floor, please check and update in the procurement.",Accessories,2016-12-01 15:21:00,22-01-2016 15:58,19-01-2016 12:55,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-19 12:55:00,0.0,Thursday,15.0,-452123.0,"User is avail at 4th floor, please check and update in the procurement .",NEGATIVE,0.8438225388526917,122,4
IT297284,User,ITSupport,Email,Collaborators added by end user,IT Support &lt;it@abc.com&gt; via Email (cc),Accessories,2016-12-01 15:21:00,22-01-2016 15:58,2016-12-01 15:21:00,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-12-01 15:21:00,0.0,Thursday,15.0,-452123.0,IT Support &lt;it@abc.com via email (ccc),POSITIVE,0.9921356439590454,122,4
IT984833,User,ITSupport,Email,Ticket Assigned to Shijil Kumar Aynoli,Ticket assignment,Access Requests,25-05-2017 18:52,25-05-2017 18:53,25-05-2017 18:52,N,2017-05-25 18:52:00,2017-05-25 18:53:00,2017-05-25 18:52:00,1.0,Thursday,18.0,1.0,Ticket assignment takes place at a st james park .,NEGATIVE,0.8922573328018188,243,4
IT905676,User,ITSupport,Email,,"Hello Ravi,<br /><br />As discussed, I have tried with the above troubleshoot options but could see the OS drive got locked which is not supporting us toÂ reset the password from rootÂ end and even tried to recover the OS. Even we don't have the password records for this laptop with us.<br /><br />As we suggest you, Its better to replace the laptop from abc office at the US.<br /><br /><strong> Regards,</strong><br />Nagaraj.<br />",Access Requests,13-07-2017 08:14,14-07-2017 12:39,14-07-2017 12:39,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-14 12:39:00,1705.0,Thursday,8.0,1705.0,i have tried with the above troubleshoot options but could see the OS drive got locked which is not supporting us to reset the password from root end and even tried to recover the OS .,,,243,4
IT905676,User,ITSupport,Email,,"Hello,<br /><br />After I sent you the Skype request I waited more than 1hour for your response. I am working from India at that time it's almost 12AM IST here, so I went to offline. Here we will be available from morning 9AM IST to 9PM IST.<br /><br />If possible please ping us between these working hours so that we will fix the reported issue.<br /><br />Regards,<br />Nagaraj.",Access Requests,13-07-2017 08:14,14-07-2017 12:39,14-07-2017 10:16,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-14 10:16:00,1705.0,Thursday,8.0,1705.0,"i am working from india at that time it's almost 12AM IST here, so I went to offline . here we will be available from morning 9AM to 9PM IST .",,,243,4
IT905676,User,ITSupport,Email,File Import Error,IMG_3190.JPG: File size is too large,Access Requests,13-07-2017 08:14,14-07-2017 12:39,14-07-2017 05:50,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-14 05:50:00,1705.0,Thursday,8.0,1705.0,IMG_3190.JPG: File size is too large .,NEGATIVE,0.9997044205665588,243,4
IT762416,User,ITSupport,Email,Collaborators added by end user,Gangadhar Vithana &lt;gvithana@abc.com&gt; via Email (cc),Access Requests,27-04-2017 13:25,28-04-2017 15:23,27-04-2017 13:25,N,2017-04-27 13:25:00,2017-04-28 15:23:00,2017-04-27 13:25:00,1558.0,Thursday,13.0,1558.0,Gangadhar Vithana &lt;gvithana@abc.com via email .,POSITIVE,0.9921356439590454,243,4
IT905676,User,ITSupport,Email,Status Changed,Status changed from Open to Pending by Nagaraju Mochi,Access Requests,13-07-2017 08:14,14-07-2017 12:39,13-07-2017 20:32,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-13 20:32:00,1705.0,Thursday,8.0,1705.0,Status changed from Open to Pending by Nagaraju Mochi .,POSITIVE,0.9965285658836365,243,4
IT905676,User,ITSupport,Email,,"Could you please share your Skype ID, so that we will check the reported issue.<br /><br /><strong>Regards</strong>,<br />Nagaraj.",Access Requests,13-07-2017 08:14,14-07-2017 12:39,13-07-2017 20:32,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-13 20:32:00,1705.0,Thursday,8.0,1705.0,could you please share your Skype ID so that we will check the reported issue .br />strong>Regards/strong> .,,,243,4
IT905676,User,ITSupport,Email,Ticket Assigned to Nagaraju Mochi,Could you please help the user,Access Requests,13-07-2017 08:14,14-07-2017 12:39,13-07-2017 10:05,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-13 10:05:00,1705.0,Thursday,8.0,1705.0,"could you please help the user . if you have any questions, please contact the user on 0800 555 111.",NEGATIVE,0.948931097984314,243,4
IT905676,User,ITSupport,Email,Collaborators added by end user,Arun Kalasapudi &lt;akalasapudi@abc.com&gt; via Email (cc),Access Requests,13-07-2017 08:14,14-07-2017 12:39,13-07-2017 08:14,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-13 08:14:00,1705.0,Thursday,8.0,1705.0,email: arun Kalasapudi@abc.com .,POSITIVE,0.9921356439590454,243,4
IT905676,User,ITSupport,Email,File Import Error,IMG_3186.JPG: File size is too large,Access Requests,13-07-2017 08:14,14-07-2017 12:39,13-07-2017 08:14,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-13 08:14:00,1705.0,Thursday,8.0,1705.0,IMG_3186.JPG: File size is too large .,NEGATIVE,0.9997044205665588,243,4
IT854247,User,ITSupport,Email,,<div style=font-size:12pt;color:#000000;font-family:Calibri,Access Requests,16-03-2017 09:30,27-04-2017 11:10,27-03-2017 18:22,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-27 18:22:00,60580.0,Thursday,9.0,60580.0,div style=font-size:12pt;color:#000000;fontfamily:Calibri .,,,243,4
IT854247,User,ITSupport,Email,Ticket Assigned to Pavan Kumar Thukuntla,"Hi Pavan,<br /><br />Check with Mamatha and then with Anil. Hope this is only User account creation. If there is any issue i will help you.<br />",Access Requests,16-03-2017 09:30,27-04-2017 11:10,26-04-2017 14:50,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-04-26 14:50:00,60580.0,Thursday,9.0,60580.0,if there is any issue i will help you .br /> Check with Mamatha and then with Anil .,NEGATIVE,0.7629575133323669,243,4
IT984833,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Shijil Kumar Aynoli,Access Requests,25-05-2017 18:52,25-05-2017 18:53,25-05-2017 18:53,N,2017-05-25 18:52:00,2017-05-25 18:53:00,2017-05-25 18:53:00,1.0,Thursday,18.0,1.0,status changed from Open to Closed by Shijil Kumar Aynoli . Status changed from Closed to Open .,POSITIVE,0.9965285658836365,243,4
IT984833,User,ITSupport,Email,,************ Â This is auto generated mail. Don't reply this mail ***************************<br /><br />Please be aware that ticket #Â IT984833 has been resolved and closed. <br />Please let the IT Support team know if you have any further questions or issues.<br /><br />*********************************************************************************************,Access Requests,25-05-2017 18:52,25-05-2017 18:53,25-05-2017 18:53,N,2017-05-25 18:52:00,2017-05-25 18:53:00,2017-05-25 18:53:00,1.0,Thursday,18.0,1.0,ticket # IT984833 has been resolved and closed .,,,243,4
IT984833,User,ITSupport,Email,New Ticket by Agent,Ticket created by agent - Shijil Kumar Aynoli,Access Requests,25-05-2017 18:52,25-05-2017 18:53,25-05-2017 18:53,N,2017-05-25 18:52:00,2017-05-25 18:53:00,2017-05-25 18:53:00,1.0,Thursday,18.0,1.0,Ticket created by agent - Shijil Kumar Aynoli .,POSITIVE,0.5939328670501709,243,4
IT905676,User,ITSupport,Email,Status Changed,Status changed from Pending to Closed by Nagaraju Mochi,Access Requests,13-07-2017 08:14,14-07-2017 12:39,14-07-2017 12:39,N,2017-07-13 08:14:00,2017-07-14 12:39:00,2017-07-14 12:39:00,1705.0,Thursday,8.0,1705.0,Status changed from Pending to Closed by Nagaraju Mochi .,POSITIVE,0.9965285658836365,243,4
IT854247,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2017 09:30,27-04-2017 11:10,23-03-2017 00:01,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-23 00:01:00,60580.0,Thursday,9.0,60580.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
T955496,User,ITSupport,Email,Need Ethernet access,Please connect the LAN cable to the red port on your workstation. Please write back to IT if you are unable to get the IP addresss,Network & Wireless,12/17/15 12:00 PM,12/17/15 01:02 PM,12/17/15 12:59 PM,YY,2015-12-17 12:00:00,2015-12-17 13:02:00,2015-12-17 12:59:00,62.0,Thursday,12.0,62.0,please connect the LAN cable to the red port on your workstation . write back to IT if you are unable to get the IP address .,NEGATIVE,0.9827837944030762,7,4
IT854247,User,ITSupport,Email,,Received From: Ravi Teja Pallaprolu &lt;rpallaprolu@abc.com&gt;<br /><br /><div style=font-size:12pt;color:#000000;font-family:Calibri,Access Requests,16-03-2017 09:30,27-04-2017 11:10,16-03-2017 09:32,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-16 09:32:00,60580.0,Thursday,9.0,60580.0,Ravi Teja Pallaprolu />div style=font-size:12pt;color:#000000;fontfamily:Calibria .,,,243,4
IT125886,User,ITSupport,Web,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:23:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:23:00,87650.0,Thursday,22.0,87650.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,4
IT125886,User,ITSupport,Web,,"Hello Chaitanya,<br /><br />Do you want me to forward mails to rpandirla@abc.com ?<br /><br />Thanks,<br />Sandeepreddy.",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:49:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:49:00,87650.0,Thursday,22.0,87650.0,rpandirla@abc.com is a member of the u.s. army .,,,243,4
IT125886,User,ITSupport,Web,Status Changed,Status changed from Open to Pending by Sandeep Reddy Jakkidi,Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:49:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:49:00,87650.0,Thursday,22.0,87650.0,status changed from Open to Pending by Sandeep Reddy Jakkidi . Status changed from Pending to Open .,POSITIVE,0.9965285658836365,243,4
IT125886,User,ITSupport,Web,,"<p dir=ltr"">Yes",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:57:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 11:57:00,87650.0,Thursday,22.0,87650.0,"p dir=ltr"">Yes.",,,243,4
IT125886,User,ITSupport,Web,,"Please let me know your available timings, will check with you.<br /><br />Thanks,<br />Sandeepreddy.<br />",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 13:58:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-10-08 13:58:00,87650.0,Thursday,22.0,87650.0,"please let me know your available timings, will check with you .br />Thanks .",,,243,4
IT125886,User,ITSupport,Web,New Collaborator Added,Rakesh Pandirla &lt;rpandirla@abc.com&gt; added as a collaborator,Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:01:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:01:00,87650.0,Thursday,22.0,87650.0,Rakesh Pandirla &lt;rpandirla@abc.com added as a collaborator .,POSITIVE,0.9987597465515137,243,4
IT125886,User,ITSupport,Web,New Collaborator Added,Santhosh Battar &lt;sbattar@abc.com&gt; added as a collaborator,Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:01:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:01:00,87650.0,Thursday,22.0,87650.0,Santhosh Battar &lt;sbattar@abc.com&gt; added as a collaborator .,POSITIVE,0.9987597465515137,243,4
IT125886,User,ITSupport,Web,,"Hello Chaitanya,<br /><br />We have given the Full Access permission to Rakesh to access jpoole &amp; vanderson mailboxes"" and behave as the mailbox owner. Please let me know your convenient time as I can assist you and Rakesh in adding user mail box and reply to the mails""<br /><br />Thanks",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:12:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:12:00,87650.0,Thursday,22.0,87650.0,jpoole &amp; vanderson mailboxes have been accessed by Rakesh . please let me know your convenient time as I can assist you with adding user mail box .,,,243,4
IT125886,User,ITSupport,Web,,"<div> <p class=MsoNormal""><span style=""font-size:10.5pt;font-family:Calibri"">Hi Sandeep",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:19:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:19:00,87650.0,Thursday,22.0,87650.0,"div> p class=MsoNormal"">span style=""font-size:10.5pt;fontfamily:Calibri""",,,243,4
IT125886,User,ITSupport,Web,,"Hello Chaitanya,<br /><br />Can I connect to Rakesh machine now and show him how to access.<br /><br />Thanks,<br />Sandeepreddy. <br />",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:38:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 15:38:00,87650.0,Thursday,22.0,87650.0,"Hello Chaitanya,br /> . Can I connect to Rakesh machine now and show him how to access .",,,243,4
IT125886,User,ITSupport,Web,,"<div> <p class=MsoNormal""><span style=""font-size:10.5pt;font-family:Calibri"">Sure",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 16:21:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 16:21:00,87650.0,Thursday,22.0,87650.0,"div> p class=MsoNormal"">span style=""font-size:10.5pt;fontfamily:Calibri""",,,243,4
IT125886,User,ITSupport,Web,,"Hello Chitanya,<br /><br />Both accounts have been added to the Rakesh Mailbox and configured accordingly.<br />Please let me know if you need any further assistance. Marking the ticket resolved.<br /><br />Thanks,<br />Sandeepreddy.",Access Requests,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 18:57:00,N,2016-09-08 22:07:00,2016-11-08 18:57:00,2016-11-08 18:57:00,87650.0,Thursday,22.0,87650.0,both accounts have been added to the Rakesh Mailbox and configured accordingly.br />Please let me know.,,,243,4
IT764513,User,ITSupport,Email,Collaborators added by end user,Arvind Yadav &lt;aryadav@abc.com&gt; via Email (cc),Access Requests,18-08-2016 10:50,18-08-2016 12:47,18-08-2016 10:50,N,2016-08-18 10:50:00,2016-08-18 12:47:00,2016-08-18 10:50:00,117.0,Thursday,10.0,117.0,arvind Yadav &lt;aryadava@abc.com via email .,POSITIVE,0.9921356439590454,243,4
IT764513,User,ITSupport,Email,Ticket Assigned to Vinod Kumar Reddy Dendi,Ticket claimed by Vinod Kumar Reddy Dendi,Access Requests,18-08-2016 10:50,18-08-2016 12:47,18-08-2016 11:54,N,2016-08-18 10:50:00,2016-08-18 12:47:00,2016-08-18 11:54:00,117.0,Thursday,10.0,117.0,Ticket claimed by Vinod Kumar Reddy Dendi .,NEGATIVE,0.8919594883918762,243,4
IT764513,User,ITSupport,Email,Ticket Updated,"Hi,<br /><br />We have created an account for Arvind on 205.11 Server and details are communicated in a mail to him.<br /><br />Marking the ticket resolved.<br /><br />Regards<br />Vinod",Access Requests,18-08-2016 10:50,18-08-2016 12:47,18-08-2016 12:47,N,2016-08-18 10:50:00,2016-08-18 12:47:00,2016-08-18 12:47:00,117.0,Thursday,10.0,117.0,arvind's account has been created on 205.11 Server . details are communicated in a mail to him .,POSITIVE,0.987381637096405,243,4
IT764513,User,ITSupport,Email,,"Hi,<br /><br />We have created an account for Arvind on 205.11 Server and details are communicated in a mail to him.<br /><br />Marking the ticket resolved.<br /><br />Regards<br />Vinod",Access Requests,18-08-2016 10:50,18-08-2016 12:47,18-08-2016 12:47,N,2016-08-18 10:50:00,2016-08-18 12:47:00,2016-08-18 12:47:00,117.0,Thursday,10.0,117.0,arvind's account has been created on 205.11 Server . details are communicated in a mail to him .,,,243,4
IT380020,User,ITSupport,Email,Desktop not working,"Please check the Power cables are properly plugged , Please write back to us if the Problem still persists.",Hardware Issue,2015-12-31 11:51:21,2016-01-04 13:11:42,2015-12-31 11:51:21,YY,2015-12-31 11:51:21,2016-01-04 13:11:42,2015-12-31 11:51:21,5840.35,Thursday,11.0,5840.35,Please check the Power cables are properly plugged . Please write back to us if the Problem persists .,NEGATIVE,0.9997525811195374,3,4
IT272496,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,14-07-2016 14:15,14-07-2016 16:28,14-07-2016 16:26,N,2016-07-14 14:15:00,2016-07-14 16:28:00,2016-07-14 16:26:00,133.0,Thursday,14.0,133.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,4
IT900736,User,ITSupport,Email,Collaborators added by end user,Monisha Rajput &lt;mrajput@abc.com&gt; via Email (cc),Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,29-09-2016 17:16,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-09-29 17:16:00,0.0,Thursday,17.0,-332315.0,monisha Rajput &lt;mrajput@abc.com&gt; via email (ccc).,POSITIVE,0.9921356439590454,243,4
IT272496,User,ITSupport,Email,Collaborators added by end user,Sandeep Jakkidi &lt;sjakkidi@abc.com&gt; via Email (cc),Access Requests,14-07-2016 14:15,14-07-2016 16:28,14-07-2016 14:15,N,2016-07-14 14:15:00,2016-07-14 16:28:00,2016-07-14 14:15:00,133.0,Thursday,14.0,133.0,Sandeep Jakkidi via email via ccc .,POSITIVE,0.9921356439590454,243,4
IT197098,User,ITSupport,Web,LAN not working in a VM,changed network settings to Bridged and configured network in VM.,Network & Wireless,03/31/16 11:54 AM,03/31/16 07:08 PM,03/31/16 07:08 PM,YY,2016-03-31 11:54:00,2016-03-31 19:08:00,2016-03-31 19:08:00,434.0,Thursday,11.0,434.0,changed network settings to Bridged and configured network in VM .,NEGATIVE,0.9991378784179688,7,4
IT413956,User,ITSupport,Email,Need a LAN Cable,Please come to IT desk and collect.,Accessories,14-12-2017 12:06,15-12-2017 13:13,14-12-2017 12:42,N,2017-12-14 12:06:00,2017-12-15 13:13:00,2017-12-14 12:42:00,1507.0,Thursday,12.0,1507.0,Please come to IT desk and collect .,NEGATIVE,0.9977086782455444,122,4
IT413444,User,ITSupport,Email,Need a laptop Conector.,Please come to IT desk and collect.,Accessories,14-12-2017 12:06,15-12-2017 13:13,14-12-2017 13:44,N,2017-12-14 12:06:00,2017-12-15 13:13:00,2017-12-14 13:44:00,1507.0,Thursday,12.0,1507.0,Please come to IT desk and collect .,NEGATIVE,0.9982700347900391,122,4
IT413923,User,ITSupport,Email,Need a mouse,hello Raj Ganpur<br /><br />please come to It desk and collect the mouse.,Accessories,14-12-2017 12:06,15-12-2017 13:13,15-12-2017 12:15,N,2017-12-14 12:06:00,2017-12-15 13:13:00,2017-12-15 12:15:00,1507.0,Thursday,12.0,1507.0,please come to It desk and collect the mouse .,NEGATIVE,0.9964963793754578,122,4
IT413990,User,ITSupport,Email,Mouse replacement is needed.,hello Raj Ganpur<br /><br />we are replaced the another mouse.<br />hence we closed.<br /><br />Thanks&amp;Regards<br />kumaraswamy annepu,Accessories,14-12-2017 12:06,15-12-2017 13:13,15-12-2017 13:13,N,2017-12-14 12:06:00,2017-12-15 13:13:00,2017-12-15 13:13:00,1507.0,Thursday,12.0,1507.0,kumaraswamy annepu has been replaced by a mouse .br />>thanks&amp;regards .,NEGATIVE,0.9986132383346558,122,4
IT413976,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Kumara Swamy Annepu,Accessories,14-12-2017 12:06,15-12-2017 13:13,15-12-2017 13:13,N,2017-12-14 12:06:00,2017-12-15 13:13:00,2017-12-15 13:13:00,1507.0,Thursday,12.0,1507.0,Status changed from Open to Closed by Kumara Swamy Annepu .,POSITIVE,0.9965285658836365,122,4
IT416900,User,ITSupport,Email,,"We have reset the password and communicated to user in a mail, co-ordinated with HR team to store his account details in Myspace. Now user is able to login. Hence marking the ticket resolved and closed.<br /><br /> Regards<br /> Vinod",Access Requests,14-01-2016 12:55,14-01-2016 13:16,14-01-2016 13:16,N,2016-01-14 12:55:00,2016-01-14 13:16:00,2016-01-14 13:16:00,21.0,Thursday,12.0,21.0,we have reset the password and communicated to user in a mail . now user is able to login. Hence marking the ticket resolved and closed.,,,243,4
IT416900,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Vinod Kumar Reddy Dendi,Access Requests,14-01-2016 12:55,14-01-2016 13:16,14-01-2016 13:16,N,2016-01-14 12:55:00,2016-01-14 13:16:00,2016-01-14 13:16:00,21.0,Thursday,12.0,21.0,Status changed from Open to Closed by Vinod Kumar Reddy Dendi .,POSITIVE,0.9965285658836365,243,4
IT647311,User,ITSupport,Email,Create new account and share the username and password,"Go to URL : accountsetup.com, Enter personal details along with user id, enter OTP received, click finish. Check email for details.",Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:17,YYY,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:17:00,5.0,Thursday,11.0,5.0,"go to URL: accountsetup.com, enter personal details along with user id, enter OTP received, click finish. Check email for details.",POSITIVE,0.6389296054840088,243,4
IT796806,User,ITSupport,Email,Request to create login credentials for Mr. Koti,We have already created account and details have been sent to his personal Email ID,Access Requests,17-12-2015 12:12,17-12-2015 13:59,17-12-2015 12:12,YYY,2015-12-17 12:12:00,2015-12-17 13:59:00,2015-12-17 12:12:00,107.0,Thursday,12.0,107.0,we have already created account and details have been sent to his personal email ID .,NEGATIVE,0.9881725907325745,243,4
IT221701,User,ITSupport,Email,Request to create login credentials for Dr. Hasan,Account created and details sent to user's personal email ID,Access Requests,17-12-2015 12:12,17-12-2015 17:12,17-12-2015 12:12,YYY,2015-12-17 12:12:00,2015-12-17 17:12:00,2015-12-17 12:12:00,300.0,Thursday,12.0,300.0,Account created and details sent to user's personal email ID .,NEGATIVE,0.9891157746315002,243,4
IT647304,User,ITSupport,Email,FW: Myspace Login Issue-- Ania,"Go to URL : password.reset.com, Enter you login id, enter password received, reset the password",Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:17,YYY,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:17:00,5.0,Thursday,11.0,5.0,"go to URL: password.reset.com, enter you login id, enter password received, reset the password .",NEGATIVE,0.9895761013031006,243,4
IT416902,User,ITSupport,Email,Login credetials are not working.,"Go to URL : password.reset.com, Enter you login id, enter password received, reset the password",Access Requests,14-01-2016 12:55,14-01-2016 13:16,14-01-2016 12:55,YYY,2016-01-14 12:55:00,2016-01-14 13:16:00,2016-01-14 12:55:00,21.0,Thursday,12.0,21.0,"go to URL: password.reset.com, enter you login id, enter password received, reset the password .",NEGATIVE,0.999785840511322,243,4
IT647313,User,ITSupport,Email,New Account is needed for a new joinee.,"Go to URL : accountsetup.com, Enter personal details along with user id, enter OTP received, click finish. Check email for details.",Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:17,YYY,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:17:00,5.0,Thursday,11.0,5.0,"go to URL: accountsetup.com, enter personal details along with user id, enter OTP received, click finish. Check email for details.",NEGATIVE,0.9924782514572144,243,4
IT647314,User,ITSupport,Email,Ticket Assigned to Vinod Kumar Reddy Dendi,Ticket claimed by Vinod Kumar Reddy Dendi,Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:20,N,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:20:00,5.0,Thursday,11.0,5.0,Ticket claimed by Vinod Kumar Reddy Dendi .,NEGATIVE,0.8919594883918762,243,4
IT647314,User,ITSupport,Email,Ticket Updated,"We have sent abc account details to user, Marking the ticket Resolved.<br /><br />Regards<br />Vinod",Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:22,N,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:22:00,5.0,Thursday,11.0,5.0,"we have sent abc account details to user, Marking the ticket Resolved.br />Regards /Vinod .",POSITIVE,0.987381637096405,243,4
IT647314,User,ITSupport,Email,,"We have sent abc account details to user, Marking the ticket Resolved and closed.<br /><br />Regards<br />Vinod",Access Requests,14-01-2016 11:17,14-01-2016 11:22,14-01-2016 11:22,N,2016-01-14 11:17:00,2016-01-14 11:22:00,2016-01-14 11:22:00,5.0,Thursday,11.0,5.0,"we have sent abc account details to user, Marking the ticket Resolved and closed .",,,243,4
IT771305,User,ITSupport,Email,Need Wifi Access Approval,"Not approved by manager, hence closing this ticket.",Network & Wireless,01/21/16 01:24 PM,01/22/16 12:55 PM,01/22/16 12:55 PM,YY,2016-01-21 13:24:00,2016-01-22 12:55:00,2016-01-22 12:55:00,1411.0,Thursday,13.0,1411.0,"manager was not approved by manager, hence closing this ticket .",NEGATIVE,0.9873021841049194,7,4
IT854247,User,ITSupport,Email,Ticket Assigned to Anil Kumar Thanjavuru,Please do needful,Access Requests,16-03-2017 09:30,27-04-2017 11:10,16-03-2017 12:14,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-16 12:14:00,60580.0,Thursday,9.0,60580.0,please do needful e-mailing.,NEGATIVE,0.598153829574585,243,4
IT900736,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,30-09-2016 11:05,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-09-30 11:05:00,0.0,Thursday,17.0,-332315.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
IT900736,User,ITSupport,Email,,"Hello Khan,<br /><br />Could you please update us the status on this.<br /><br /><strong>Regards,</strong><br />Nagaraj.",Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-04-10 20:44:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-04-10 20:44:00,0.0,Thursday,17.0,-332315.0,"Hello Khan .br />strong>Regards,/strong> . nagaraj .",,,243,4
IT900736,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-05-10 00:01:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-05-10 00:01:00,0.0,Thursday,17.0,-332315.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
IT900736,User,ITSupport,Email,Ticket Assigned to Nagaraju Mochi,Please look into the user request,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,30-09-2016 11:06,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-09-30 11:06:00,0.0,Thursday,17.0,-332315.0,Please look into the user request . the user requests are based on a user request.,NEGATIVE,0.948931097984314,243,4
IT900736,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-05-10 00:01:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-05-10 00:01:00,0.0,Thursday,17.0,-332315.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
